cay_trong,thoi_gian,nhiet_do,do_am,do_am_dat,anh_sang,trang_thai,san_luong
Lua,2024-08-29 14:00:00,23.30,52.90,77.80,67.70,Binh thuong,
Lua,2024-08-29 15:00:00,23.10,53.90,61.80,60.00,Binh thuong,
Lua,2024-08-29 16:00:00,23.40,52.50,60.00,66.20,Binh thuong,
Lua,2024-08-29 17:00:00,24.70,59.40,73.70,66.90,Binh thuong,
Lua,2024-08-29 18:00:00,24.40,59.40,73.70,66.90,Binh thuong,
Lua,2024-08-29 19:00:00,24.40,54.10,60.30,78.00,Binh thuong,
Lua,2024-08-29 20:00:00,24.00,48.00,77.30,79.60,Binh thuong,
Lua,2024-08-29 21:00:00,24.80,57.60,71.10,79.60,Binh thuong,
Lua,2024-08-29 22:00:00,24.80,48.80,68.90,73.00,Binh thuong,
Lua,2024-08-29 23:00:00,23.70,46.60,74.80,60.80,Binh thuong,
Lua,2024-08-30 00:00:00,23.10,53.70,74.50,60.80,Binh thuong,
Lua,2024-08-30 01:00:00,23.30,54.30,77.30,72.60,Binh thuong,
Lua,2024-08-30 02:00:00,23.00,52.20,75.30,75.50,Binh thuong,
Lua,2024-08-30 03:00:00,23.80,59.50,67.00,74.20,Binh thuong,
Lua,2024-08-30 04:00:00,24.60,46.30,73.70,72.30,Binh thuong,
Lua,2024-08-30 05:00:00,23.30,47.50,65.10,71.30,Binh thuong,
Lua,2024-08-30 06:00:00,23.70,52.60,64.50,71.30,Binh thuong,
Lua,2024-08-30 07:00:00,24.90,50.00,78.20,71.60,Binh thuong,
Lua,2024-08-30 08:00:00,23.70,52.60,64.50,71.30,Binh thuong,
Lua,2024-08-30 09:00:00,24.90,50.00,78.20,71.60,Binh thuong,
Lua,2024-08-30 10:00:00,23.40,52.70,78.10,73.70,Binh thuong,
Lua,2024-08-30 11:00:00,24.00,59.40,71.00,73.70,Binh thuong,
Lua,2024-08-30 12:00:00,24.60,51.90,74.90,75.40,Binh thuong,
Lua,2024-08-30 13:00:00,23.70,49.70,69.40,75.40,Binh thuong,
Lua,2024-08-30 14:00:00,23.50,45.60,65.80,64.80,Binh thuong,
Lua,2024-08-30 15:00:00,23.00,59.70,72.30,77.10,Binh thuong,
Lua,2024-08-30 16:00:00,24.00,46.40,65.50,77.10,Binh thuong,
Lua,2024-08-30 17:00:00,24.70,55.30,66.80,63.10,Binh thuong,
Lua,2024-08-30 18:00:00,24.00,46.40,65.50,77.10,Binh thuong,
Lua,2024-08-30 19:00:00,24.70,55.30,66.80,63.10,Binh thuong,
Lua,2024-08-30 20:00:00,23.40,57.30,68.50,66.40,Binh thuong,
Lua,2024-08-30 21:00:00,23.80,58.90,60.50,66.40,Binh thuong,
Lua,2024-08-30 22:00:00,23.30,55.50,75.00,78.50,Binh thuong,
Lua,2024-08-30 23:00:00,25.00,47.00,72.60,74.70,Binh thuong,
Lua,2024-08-31 00:00:00,23.30,48.60,65.20,61.20,Binh thuong,
Lua,2024-08-31 01:00:00,23.10,48.50,67.40,63.80,Binh thuong,
Lua,2024-08-31 02:00:00,23.30,48.60,65.20,61.20,Binh thuong,
Lua,2024-08-31 03:00:00,23.10,48.50,67.40,63.80,Binh thuong,
Lua,2024-08-31 04:00:00,23.30,47.40,78.00,66.20,Binh thuong,
Lua,2024-08-31 05:00:00,23.40,51.70,72.40,66.20,Binh thuong,
Lua,2024-08-31 06:00:00,23.70,52.90,75.30,72.90,Binh thuong,
Lua,2024-08-31 07:00:00,23.70,46.70,75.60,72.90,Binh thuong,
Lua,2024-08-31 08:00:00,23.60,52.00,69.00,74.30,Binh thuong,
Lua,2024-08-31 09:00:00,24.60,55.00,62.40,63.00,Binh thuong,
Lua,2024-08-31 10:00:00,23.50,51.20,66.20,73.50,Binh thuong,
Lua,2024-08-31 11:00:00,23.40,53.30,69.30,65.80,Binh thuong,
Lua,2024-08-31 12:00:00,24.30,49.00,79.60,65.80,Binh thuong,
Lua,2024-08-31 13:00:00,24.10,49.60,72.40,79.20,Binh thuong,
Lua,2024-08-31 14:00:00,23.30,59.00,70.00,78.60,Binh thuong,
Lua,2024-08-31 15:00:00,24.50,54.10,64.80,77.80,Binh thuong,
Lua,2024-08-31 16:00:00,23.10,56.80,75.30,72.80,Binh thuong,
Lua,2024-08-31 17:00:00,24.80,51.50,72.10,67.40,Binh thuong,
Lua,2024-08-31 18:00:00,23.70,59.10,71.40,64.90,Binh thuong,
Lua,2024-08-31 19:00:00,23.90,46.10,73.90,64.90,Binh thuong,
Lua,2024-08-31 20:00:00,24.40,47.30,67.50,77.90,Binh thuong,
Lua,2024-08-31 21:00:00,23.20,48.80,79.20,78.60,Binh thuong,
Lua,2024-08-31 22:00:00,24.00,51.10,70.10,69.20,Binh thuong,
Lua,2024-08-31 23:00:00,24.10,49.60,72.40,79.20,Binh thuong,
Lua,2024-09-01 00:00:00,24.70,51.90,69.10,66.60,Binh thuong,
Lua,2024-09-01 01:00:00,23.30,59.00,70.00,78.60,Binh thuong,
Lua,2024-09-01 02:00:00,24.50,54.10,64.80,77.80,Binh thuong,
Lua,2024-09-01 03:00:00,23.10,56.80,75.30,72.80,Binh thuong,
Lua,2024-09-01 04:00:00,24.80,51.50,72.10,67.40,Binh thuong,
Lua,2024-09-01 05:00:00,23.70,59.10,71.40,64.90,Binh thuong,
Lua,2024-09-01 06:00:00,23.90,46.10,73.90,64.90,Binh thuong,
Lua,2024-09-01 07:00:00,24.40,47.30,67.50,77.90,Binh thuong,
Lua,2024-09-01 08:00:00,23.20,48.80,79.20,78.60,Binh thuong,
Lua,2024-09-01 09:00:00,24.00,51.10,70.10,69.20,Binh thuong,
Lua,2024-09-01 10:00:00,24.70,51.90,69.10,66.60,Binh thuong,
Lua,2024-09-01 11:00:00,23.50,52.40,62.50,66.60,Binh thuong,
Lua,2024-09-01 12:00:00,23.00,47.30,77.70,79.10,Binh thuong,
Lua,2024-09-01 13:00:00,23.40,52.60,63.30,71.70,Binh thuong,
Lua,2024-09-01 14:00:00,23.60,56.80,70.60,77.20,Binh thuong,
Lua,2024-09-01 15:00:00,23.90,48.10,72.10,64.30,Binh thuong,
Lua,2024-09-01 16:00:00,23.80,46.40,73.10,72.50,Binh thuong,
Lua,2024-09-01 17:00:00,24.10,52.50,79.30,72.50,Binh thuong,
Lua,2024-09-01 18:00:00,23.10,45.80,68.40,70.60,Binh thuong,
Lua,2024-09-01 19:00:00,24.40,45.80,68.40,67.20,Binh thuong,
Lua,2024-09-01 20:00:00,23.80,51.20,69.30,73.50,Binh thuong,
Lua,2024-09-01 21:00:00,23.40,51.00,73.30,73.50,Binh thuong,
Lua,2024-09-01 22:00:00,24.40,59.20,65.80,77.80,Binh thuong,
Lua,2024-09-01 23:00:00,24.10,52.90,60.00,76.00,Binh thuong,
Lua,2024-09-02 00:00:00,24.50,56.60,61.10,76.00,Binh thuong,
Lua,2024-09-02 01:00:00,23.00,47.50,77.50,72.00,Binh thuong,
Lua,2024-09-02 02:00:00,24.50,56.60,61.10,76.00,Binh thuong,
Lua,2024-09-02 03:00:00,23.00,47.50,77.50,72.00,Binh thuong,
Lua,2024-09-02 04:00:00,23.30,46.30,79.70,72.00,Binh thuong,
Lua,2024-09-02 05:00:00,23.90,46.40,76.60,73.00,Binh thuong,
Lua,2024-09-02 06:00:00,24.90,51.90,64.30,73.00,Binh thuong,
Lua,2024-09-02 07:00:00,23.10,55.30,66.60,70.50,Binh thuong,
Lua,2024-09-02 08:00:00,24.70,58.60,79.10,76.00,Binh thuong,
Lua,2024-09-02 09:00:00,24.00,48.10,74.20,76.00,Binh thuong,
Lua,2024-09-02 10:00:00,24.50,58.70,71.20,66.60,Binh thuong,
Lua,2024-09-02 11:00:00,24.00,59.20,70.40,74.50,Binh thuong,
Lua,2024-09-02 12:00:00,24.40,55.70,67.60,62.20,Binh thuong,
Lua,2024-09-02 13:00:00,23.90,52.50,79.30,62.20,Binh thuong,
Lua,2024-09-02 14:00:00,24.70,51.10,72.90,78.20,Binh thuong,
Lua,2024-09-02 15:00:00,24.70,56.90,60.30,75.70,Binh thuong,
Lua,2024-09-02 16:00:00,23.20,54.40,75.10,75.60,Binh thuong,
Lua,2024-09-02 17:00:00,23.00,45.50,76.90,76.20,Binh thuong,
Lua,2024-09-02 18:00:00,23.30,51.70,71.10,79.80,Binh thuong,
Lua,2024-09-02 19:00:00,24.00,56.50,71.00,74.20,Binh thuong,
Lua,2024-09-02 20:00:00,24.50,59.20,77.00,78.50,Binh thuong,
Lua,2024-09-02 21:00:00,23.00,55.50,64.40,67.70,Binh thuong,
Lua,2024-09-02 22:00:00,23.40,58.30,77.40,67.30,Binh thuong,
Lua,2024-09-02 23:00:00,24.40,45.60,64.70,75.90,Binh thuong,
Lua,2024-09-03 00:00:00,23.90,55.40,72.80,67.00,Binh thuong,
Lua,2024-09-03 01:00:00,24.00,49.80,77.70,67.60,Binh thuong,
Lua,2024-09-03 02:00:00,24.90,45.90,63.70,66.60,Binh thuong,
Lua,2024-09-03 03:00:00,23.30,45.20,63.50,76.20,Binh thuong,
Lua,2024-09-03 04:00:00,24.00,56.50,71.00,74.20,Binh thuong,
Lua,2024-09-03 05:00:00,24.50,59.20,77.00,78.50,Binh thuong,
Lua,2024-09-03 06:00:00,23.00,55.50,64.40,67.70,Binh thuong,
Lua,2024-09-03 07:00:00,23.40,58.30,77.40,67.30,Binh thuong,
Lua,2024-09-03 08:00:00,24.40,45.60,64.70,75.90,Binh thuong,
Lua,2024-09-03 09:00:00,23.90,55.40,72.80,67.00,Binh thuong,
Lua,2024-09-03 10:00:00,24.00,49.80,77.70,67.60,Binh thuong,
Lua,2024-09-03 11:00:00,24.90,45.90,63.70,66.60,Binh thuong,
Lua,2024-09-03 12:00:00,23.30,45.20,63.50,76.20,Binh thuong,
Lua,2024-09-03 13:00:00,23.50,57.90,62.60,76.20,Binh thuong,
Lua,2024-09-03 14:00:00,23.10,45.20,60.20,79.50,Binh thuong,
Lua,2024-09-03 15:00:00,24.70,54.60,69.20,79.40,Binh thuong,
Lua,2024-09-03 16:00:00,24.00,57.60,75.40,65.50,Binh thuong,
Lua,2024-09-03 17:00:00,24.50,58.40,68.00,72.90,Binh thuong,
Lua,2024-09-03 18:00:00,24.20,56.70,60.40,73.20,Binh thuong,
Lua,2024-09-03 19:00:00,24.60,54.10,71.50,73.20,Binh thuong,
Lua,2024-09-03 20:00:00,23.80,48.10,65.80,74.00,Binh thuong,
Lua,2024-09-03 21:00:00,24.80,55.70,66.80,77.00,Binh thuong,
Lua,2024-09-03 22:00:00,24.00,52.70,74.50,77.20,Binh thuong,
Lua,2024-09-03 23:00:00,23.90,57.10,75.70,79.70,Binh thuong,
Lua,2024-09-04 00:00:00,23.70,49.10,69.60,72.20,Binh thuong,
Lua,2024-09-04 01:00:00,24.20,56.30,64.90,72.20,Binh thuong,
Lua,2024-09-04 02:00:00,24.00,52.90,67.90,66.30,Binh thuong,
Lua,2024-09-04 03:00:00,23.30,54.90,75.60,66.30,Binh thuong,
Lua,2024-09-04 04:00:00,23.90,56.20,63.50,61.80,Binh thuong,
Lua,2024-09-04 05:00:00,24.40,57.50,77.90,78.10,Binh thuong,
Lua,2024-09-04 06:00:00,24.90,58.50,67.80,78.10,Binh thuong,
Lua,2024-09-04 07:00:00,24.60,49.20,76.20,66.70,Binh thuong,
Lua,2024-09-04 08:00:00,24.30,49.70,79.80,74.30,Binh thuong,
Lua,2024-09-04 09:00:00,23.00,57.70,64.10,70.90,Binh thuong,
Lua,2024-09-04 10:00:00,24.30,49.70,79.80,74.30,Binh thuong,
Lua,2024-09-04 11:00:00,23.00,57.70,64.10,70.90,Binh thuong,
Lua,2024-09-04 12:00:00,23.80,58.10,74.00,61.80,Binh thuong,
Lua,2024-09-04 13:00:00,24.80,58.90,77.60,61.80,Binh thuong,
Lua,2024-09-04 14:00:00,23.60,58.20,79.90,61.00,Binh thuong,
Lua,2024-09-04 15:00:00,24.80,58.90,77.60,61.80,Binh thuong,
Lua,2024-09-04 16:00:00,23.60,58.20,79.90,61.00,Binh thuong,
Lua,2024-09-04 17:00:00,24.30,54.40,76.00,66.90,Binh thuong,
Lua,2024-09-04 18:00:00,24.80,53.00,64.90,79.80,Binh thuong,
Lua,2024-09-04 19:00:00,24.40,45.20,78.10,79.80,Binh thuong,
Lua,2024-09-04 20:00:00,24.30,51.00,68.30,72.50,Binh thuong,
Lua,2024-09-04 21:00:00,24.30,55.20,69.70,75.60,Binh thuong,
Lua,2024-09-04 22:00:00,24.40,47.20,73.10,72.40,Binh thuong,
Lua,2024-09-04 23:00:00,23.80,58.60,70.90,72.40,Binh thuong,
Lua,2024-09-05 00:00:00,23.20,46.40,75.50,60.10,Binh thuong,
Lua,2024-09-05 01:00:00,23.10,50.10,65.30,71.50,Binh thuong,
Lua,2024-09-05 02:00:00,23.20,54.60,77.70,71.50,Binh thuong,
Lua,2024-09-05 03:00:00,23.20,47.80,63.50,74.40,Binh thuong,
Lua,2024-09-05 04:00:00,23.70,47.30,78.90,71.00,Binh thuong,
Lua,2024-09-05 05:00:00,24.10,59.30,79.10,66.60,Binh thuong,
Lua,2024-09-05 06:00:00,23.20,50.70,62.10,65.50,Binh thuong,
Lua,2024-09-05 07:00:00,24.10,58.80,71.20,65.20,Binh thuong,
Lua,2024-09-05 08:00:00,24.30,58.10,62.20,69.30,Binh thuong,
Lua,2024-09-05 09:00:00,23.80,53.50,67.00,64.20,Binh thuong,
Lua,2024-09-05 10:00:00,24.30,58.10,62.20,69.30,Binh thuong,
Lua,2024-09-05 11:00:00,23.80,53.50,67.00,64.20,Binh thuong,
Lua,2024-09-05 12:00:00,25.00,55.90,79.90,64.20,Binh thuong,
Lua,2024-09-05 13:00:00,24.10,48.10,63.40,76.10,Binh thuong,
Lua,2024-09-05 14:00:00,23.60,59.50,60.30,67.80,Binh thuong,
Lua,2024-09-05 15:00:00,23.50,54.40,60.60,80.00,Binh thuong,
Lua,2024-09-05 16:00:00,23.60,50.90,78.90,80.00,Binh thuong,
Lua,2024-09-05 17:00:00,24.20,55.80,70.60,68.60,Binh thuong,
Lua,2024-09-05 18:00:00,24.80,59.00,71.90,63.80,Binh thuong,
Lua,2024-09-05 19:00:00,24.50,56.60,61.40,79.00,Binh thuong,
Lua,2024-09-05 20:00:00,23.90,52.80,66.90,79.80,Binh thuong,
Lua,2024-09-05 21:00:00,24.80,54.30,72.40,65.80,Binh thuong,
Lua,2024-09-05 22:00:00,23.90,52.80,66.90,79.80,Binh thuong,
Lua,2024-09-05 23:00:00,24.80,54.30,72.40,65.80,Binh thuong,
Lua,2024-09-06 00:00:00,24.60,53.60,73.60,69.90,Binh thuong,
Lua,2024-09-06 01:00:00,23.40,49.80,68.50,69.90,Binh thuong,
Lua,2024-09-06 02:00:00,23.90,57.70,78.40,70.10,Binh thuong,
Lua,2024-09-06 03:00:00,23.50,49.10,63.50,73.60,Binh thuong,
Lua,2024-09-06 04:00:00,24.00,46.10,74.30,66.30,Binh thuong,
Lua,2024-09-06 05:00:00,24.90,55.00,63.60,66.30,Binh thuong,
Lua,2024-09-06 06:00:00,24.70,57.90,78.90,65.20,Binh thuong,
Lua,2024-09-06 07:00:00,23.90,48.70,73.80,64.50,Binh thuong,
Lua,2024-09-06 08:00:00,23.50,59.60,70.00,71.80,Binh thuong,
Lua,2024-09-06 09:00:00,24.10,50.20,76.30,71.80,Binh thuong,
Lua,2024-09-06 10:00:00,24.40,57.90,72.20,62.40,Binh thuong,
Lua,2024-09-06 11:00:00,24.90,47.80,79.30,78.00,Binh thuong,
Lua,2024-09-06 12:00:00,24.40,58.50,63.10,73.10,Binh thuong,
Lua,2024-09-06 13:00:00,24.60,47.20,69.50,73.10,Binh thuong,
Lua,2024-09-06 14:00:00,23.50,56.90,76.90,79.70,Binh thuong,
Lua,2024-09-06 15:00:00,24.70,50.90,66.20,71.50,Binh thuong,
Lua,2024-09-06 16:00:00,24.70,55.90,64.80,61.50,Binh thuong,
Lua,2024-09-06 17:00:00,23.40,57.70,65.30,78.80,Binh thuong,
Lua,2024-09-06 18:00:00,23.30,59.30,70.60,77.80,Binh thuong,
Lua,2024-09-06 19:00:00,25.00,47.80,73.30,70.90,Binh thuong,
Lua,2024-09-06 20:00:00,24.40,57.50,68.10,67.80,Binh thuong,
Lua,2024-09-06 21:00:00,23.60,59.10,72.80,67.80,Binh thuong,
Lua,2024-09-06 22:00:00,25.00,48.40,69.00,75.20,Binh thuong,
Lua,2024-09-06 23:00:00,23.10,50.20,66.90,75.70,Binh thuong,
Lua,2024-09-07 00:00:00,24.20,51.30,63.00,69.10,Binh thuong,
Lua,2024-09-07 01:00:00,23.80,59.30,68.70,69.10,Binh thuong,
Lua,2024-09-07 02:00:00,23.20,45.20,69.40,72.80,Binh thuong,
Lua,2024-09-07 03:00:00,23.30,45.10,78.10,67.50,Binh thuong,
Lua,2024-09-07 04:00:00,25.00,53.10,65.80,67.50,Binh thuong,
Lua,2024-09-07 05:00:00,24.20,48.30,74.50,63.30,Binh thuong,
Lua,2024-09-07 06:00:00,23.30,55.50,69.70,63.30,Binh thuong,
Lua,2024-09-07 07:00:00,23.60,56.00,63.70,70.20,Binh thuong,
Lua,2024-09-07 08:00:00,23.40,59.40,62.10,64.50,Binh thuong,
Lua,2024-09-07 09:00:00,23.70,49.80,67.50,71.30,Binh thuong,
Lua,2024-09-07 10:00:00,24.50,51.70,73.10,71.30,Binh thuong,
Lua,2024-09-07 11:00:00,24.40,49.00,66.60,63.40,Binh thuong,
Lua,2024-09-07 12:00:00,24.50,45.80,60.30,66.80,Binh thuong,
Lua,2024-09-07 13:00:00,24.30,50.90,76.90,80.00,Binh thuong,
Lua,2024-09-07 14:00:00,24.90,56.20,77.90,75.10,Binh thuong,
Lua,2024-09-07 15:00:00,23.30,50.40,64.20,61.30,Binh thuong,
Lua,2024-09-07 16:00:00,23.70,49.40,70.50,76.00,Binh thuong,
Lua,2024-09-07 17:00:00,23.90,54.00,62.60,76.00,Binh thuong,
Lua,2024-09-07 18:00:00,24.00,50.30,60.40,69.80,Binh thuong,
Lua,2024-09-07 19:00:00,23.00,56.70,63.30,79.50,Binh thuong,
Lua,2024-09-07 20:00:00,24.90,56.70,63.30,67.20,Binh thuong,
Lua,2024-09-07 21:00:00,23.10,58.80,67.30,77.30,Binh thuong,
Lua,2024-09-07 22:00:00,24.10,48.20,67.80,78.80,Binh thuong,
Lua,2024-09-07 23:00:00,24.10,45.50,76.10,78.80,Binh thuong,
Lua,2024-09-08 00:00:00,24.00,45.10,71.60,74.10,Binh thuong,
Lua,2024-09-08 01:00:00,23.50,56.70,73.20,69.00,Binh thuong,
Lua,2024-09-08 02:00:00,23.50,47.40,67.10,76.40,Binh thuong,
Lua,2024-09-08 03:00:00,24.70,59.20,76.50,77.80,Binh thuong,
Lua,2024-09-08 04:00:00,24.10,52.40,70.00,76.40,Binh thuong,
Lua,2024-09-08 05:00:00,24.60,54.60,63.40,72.40,Binh thuong,
Lua,2024-09-08 06:00:00,23.20,59.60,74.40,72.40,Binh thuong,
Lua,2024-09-08 07:00:00,23.90,52.90,69.00,74.50,Binh thuong,
Lua,2024-09-08 08:00:00,24.50,58.30,76.90,74.50,Binh thuong,
Lua,2024-09-08 09:00:00,24.10,54.40,62.50,74.00,Binh thuong,
Lua,2024-09-08 10:00:00,24.50,50.60,64.50,77.40,Binh thuong,
Lua,2024-09-08 11:00:00,24.10,54.40,62.50,74.00,Binh thuong,
Lua,2024-09-08 12:00:00,24.50,50.60,64.50,77.40,Binh thuong,
Lua,2024-09-08 13:00:00,24.10,59.00,73.80,70.10,Binh thuong,
Lua,2024-09-08 14:00:00,23.90,50.30,76.70,72.10,Binh thuong,
Lua,2024-09-08 15:00:00,23.40,59.20,77.90,76.90,Binh thuong,
Lua,2024-09-08 16:00:00,24.90,48.40,74.30,72.20,Binh thuong,
Lua,2024-09-08 17:00:00,24.60,52.70,75.00,72.20,Binh thuong,
Lua,2024-09-08 18:00:00,23.40,59.20,77.90,76.90,Binh thuong,
Lua,2024-09-08 19:00:00,24.90,48.40,74.30,72.20,Binh thuong,
Lua,2024-09-08 20:00:00,24.60,52.70,75.00,72.20,Binh thuong,
Lua,2024-09-08 21:00:00,24.70,48.90,74.90,60.40,Binh thuong,
Lua,2024-09-08 22:00:00,24.30,46.80,63.40,62.00,Binh thuong,
Lua,2024-09-08 23:00:00,23.40,49.60,72.70,62.00,Binh thuong,
Lua,2024-09-09 00:00:00,23.30,55.70,64.30,63.90,Binh thuong,
Lua,2024-09-09 01:00:00,24.10,51.40,62.00,72.30,Binh thuong,
Lua,2024-09-09 02:00:00,23.80,57.30,78.40,76.00,Binh thuong,
Lua,2024-09-09 03:00:00,24.10,51.40,62.00,72.30,Binh thuong,
Lua,2024-09-09 04:00:00,23.80,57.30,78.40,76.00,Binh thuong,
Lua,2024-09-09 05:00:00,23.20,48.00,75.40,76.00,Binh thuong,
Lua,2024-09-09 06:00:00,24.00,59.90,65.70,63.70,Binh thuong,
Lua,2024-09-09 07:00:00,24.80,45.10,69.50,63.70,Binh thuong,
Lua,2024-09-09 08:00:00,24.20,45.10,69.50,70.00,Binh thuong,
Lua,2024-09-09 09:00:00,23.30,59.60,71.50,76.40,Binh thuong,
Lua,2024-09-09 10:00:00,23.00,50.00,68.00,76.40,Binh thuong,
Lua,2024-09-09 11:00:00,24.20,45.40,62.40,65.50,Binh thuong,
Lua,2024-09-09 12:00:00,24.50,48.50,71.10,63.90,Binh thuong,
Lua,2024-09-09 13:00:00,25.00,50.00,60.00,65.90,Binh thuong,
Lua,2024-09-09 14:00:00,24.20,51.90,73.10,71.00,Binh thuong,
Lua,2024-09-09 15:00:00,23.80,51.70,67.50,67.80,Binh thuong,
Lua,2024-09-09 16:00:00,25.00,54.10,62.90,65.50,Binh thuong,
Lua,2024-09-09 17:00:00,23.70,54.10,62.90,75.40,Binh thuong,
Lua,2024-09-09 18:00:00,23.20,56.60,70.30,75.40,Binh thuong,
Lua,2024-09-09 19:00:00,23.90,50.40,77.30,78.80,Binh thuong,
Lua,2024-09-09 20:00:00,23.40,46.60,71.60,63.80,Binh thuong,
Lua,2024-09-09 21:00:00,24.20,48.80,63.00,64.50,Binh thuong,
Lua,2024-09-09 22:00:00,24.40,51.60,74.40,64.50,Binh thuong,
Lua,2024-09-09 23:00:00,24.50,56.30,71.20,66.30,Binh thuong,
Lua,2024-09-10 00:00:00,23.10,48.90,68.00,74.80,Binh thuong,
Lua,2024-09-10 01:00:00,24.00,55.40,70.60,74.80,Binh thuong,
Lua,2024-09-10 02:00:00,23.80,45.10,61.10,75.10,Binh thuong,
Lua,2024-09-10 03:00:00,24.60,56.50,65.80,75.30,Binh thuong,
Lua,2024-09-10 04:00:00,24.30,48.40,67.30,62.80,Binh thuong,
Lua,2024-09-10 05:00:00,23.90,45.80,60.00,67.10,Binh thuong,
Lua,2024-09-10 05:00:00,23.90,45.80,60.00,67.10,Binh thuong,
Lua,2024-09-10 06:00:00,24.10,59.30,69.10,67.10,Binh thuong,
Lua,2024-09-10 07:00:00,23.80,56.60,65.40,62.00,Binh thuong,
Lua,2024-09-10 08:00:00,23.70,45.90,71.60,69.70,Binh thuong,
Lua,2024-09-10 09:00:00,23.40,51.40,76.90,67.90,Binh thuong,
Lua,2024-09-10 10:00:00,23.20,54.90,68.20,67.90,Binh thuong,
Lua,2024-09-10 11:00:00,23.00,56.50,67.90,66.90,Binh thuong,
Lua,2024-09-10 12:00:00,23.40,46.00,63.90,72.00,Binh thuong,
Lua,2024-09-10 13:00:00,23.70,55.00,66.40,72.00,Binh thuong,
Lua,2024-09-10 14:00:00,23.20,55.70,75.50,68.40,Binh thuong,
Lua,2024-09-10 15:00:00,24.80,52.90,60.40,79.30,Binh thuong,
Lua,2024-09-10 16:00:00,23.80,51.70,73.10,64.40,Binh thuong,
Lua,2024-09-10 17:00:00,23.40,52.60,66.70,71.70,Binh thuong,
Lua,2024-09-10 18:00:00,23.40,54.20,75.50,66.60,Binh thuong,
Lua,2024-09-10 19:00:00,23.40,47.40,64.60,66.60,Binh thuong,
Lua,2024-09-10 20:00:00,24.70,56.10,65.90,79.70,Binh thuong,
Lua,2024-09-10 21:00:00,23.60,56.10,65.90,79.70,Binh thuong,
Lua,2024-09-10 22:00:00,24.80,48.40,64.50,76.10,Binh thuong,
Lua,2024-09-10 23:00:00,24.80,59.10,64.10,62.00,Binh thuong,
Lua,2024-09-11 00:00:00,23.20,52.50,69.30,72.40,Binh thuong,
Lua,2024-09-11 01:00:00,24.70,50.60,79.70,74.20,Binh thuong,
Lua,2024-09-11 02:00:00,23.90,56.00,60.70,65.50,Binh thuong,
Lua,2024-09-11 03:00:00,24.30,54.30,79.80,61.70,Binh thuong,
Lua,2024-09-11 04:00:00,23.90,59.40,70.70,77.40,Binh thuong,
Lua,2024-09-11 05:00:00,24.80,59.40,70.70,77.40,Binh thuong,
Lua,2024-09-11 06:00:00,24.80,52.90,62.20,70.80,Binh thuong,
Lua,2024-09-11 07:00:00,23.80,54.20,72.10,70.80,Binh thuong,
Lua,2024-09-11 08:00:00,23.20,49.60,60.30,65.70,Binh thuong,
Lua,2024-09-11 09:00:00,23.50,55.70,63.60,65.70,Binh thuong,
Lua,2024-09-11 10:00:00,23.40,56.40,79.50,72.00,Binh thuong,
Lua,2024-09-11 11:00:00,23.90,50.00,71.40,78.20,Binh thuong,
Lua,2024-09-11 12:00:00,23.30,47.80,78.00,78.20,Binh thuong,
Lua,2024-09-11 13:00:00,23.70,45.80,63.10,67.40,Binh thuong,
Lua,2024-09-11 14:00:00,23.30,58.60,62.50,75.30,Binh thuong,
Lua,2024-09-11 15:00:00,24.30,45.80,77.30,76.30,Binh thuong,
Lua,2024-09-11 16:00:00,25.00,47.90,80.00,68.90,Binh thuong,
Lua,2024-09-11 17:00:00,24.20,52.20,60.20,64.30,Binh thuong,
Lua,2024-09-11 18:00:00,24.50,51.00,78.20,80.00,Binh thuong,
Lua,2024-09-11 19:00:00,24.40,46.30,76.80,69.30,Binh thuong,
Lua,2024-09-11 20:00:00,24.40,51.50,78.20,62.10,Binh thuong,
Lua,2024-09-11 21:00:00,24.70,45.10,74.50,67.30,Binh thuong,
Lua,2024-09-11 22:00:00,23.90,48.50,74.70,67.30,Binh thuong,
Lua,2024-09-11 23:00:00,24.60,53.80,74.80,79.80,Binh thuong,
Lua,2024-09-12 00:00:00,23.20,51.10,60.70,66.90,Binh thuong,
Lua,2024-09-12 01:00:00,24.00,56.20,70.20,66.90,Binh thuong,
Lua,2024-09-12 02:00:00,25.00,53.40,65.40,67.60,Binh thuong,
Lua,2024-09-12 03:00:00,23.40,55.50,66.70,60.10,Binh thuong,
Lua,2024-09-12 04:00:00,23.80,58.20,75.30,60.10,Binh thuong,
Lua,2024-09-12 05:00:00,25.00,46.00,66.00,79.70,Binh thuong,
Lua,2024-09-12 06:00:00,23.00,57.60,72.40,77.80,Binh thuong,
Lua,2024-09-12 07:00:00,23.70,47.20,77.60,75.70,Binh thuong,
Lua,2024-09-12 08:00:00,24.50,47.90,75.10,75.70,Binh thuong,
Lua,2024-09-12 09:00:00,25.00,46.00,66.00,79.70,Binh thuong,
Lua,2024-09-12 10:00:00,23.00,57.60,72.40,77.80,Binh thuong,
Lua,2024-09-12 11:00:00,23.70,47.20,77.60,75.70,Binh thuong,
Lua,2024-09-12 12:00:00,24.50,47.90,75.10,75.70,Binh thuong,
Lua,2024-09-12 13:00:00,23.10,48.10,74.50,67.30,Binh thuong,
Lua,2024-09-12 14:00:00,24.70,45.70,67.70,67.30,Binh thuong,
Lua,2024-09-12 15:00:00,24.40,46.50,74.80,65.90,Binh thuong,
Lua,2024-09-12 16:00:00,23.30,58.20,62.50,79.30,Binh thuong,
